"nodes","name","%ppp","matched","mie","ao","pod"
"5787","CELL INJURY/DEATH","96.57","n","n","n",NA
"6013","OXIDATIVE STRESS ","73.9","n","n","n",NA
"6454","INCREASED REACTIVE OXYGEN SPECIES","70.12","yes","n","n","1.21e+00"
"6022","INCREASED LIVER STEATOSIS","60.96","yes","n","yes","2.14e+00"
"5824","INCREASED DE NOVO FA SYNTHESIS","52.53","yes","n","n","2.34e+00"
"5810","INCREASED PRO-INFLAMMATORY MEDIATORS","50.47","n","n","n",NA
"5780","IMPAIRMENT LEARNING AND MEMORY","42.8","n","n","yes",NA
"6080","INCREASE DNA DAMAGE","41.77","n","n","n",NA
"7855","GLUTAMATE DYSHOMEOSTASIS","39","n","n","n",NA
"8060","INCREASE IN RONS","38.63","n","n","n",NA
"5802","NEUROINFLAMMATION","38.02","n","n","n",NA
"6125","ACTIVATION PPARΑ","37.92","n","yes","n",NA
"5875","INCREASE MUTATIONS","34.29","yes","n","n","1.11e+00"
"6036","INCREASE CELL PROLIFERATION","30.93","n","n","n",NA
"5804","NEURONAL NETWORK FUNCTION DECREASED","30.78","n","n","n",NA
"6024","ACCUMULATION FATTY ACID","30.64","n","n","n",NA
"6301","INCREASED TRIGLYCERIDE FORMATION","30.54","n","n","n",NA
"6536","DEATH/FAILURE COLONY","30.37","n","n","yes",NA
"6519","DECREASE NUMBER OF WORKER BEES","29.15","n","n","yes",NA
"6312","ABNORMAL FORAGING ACTIVITY AND BEHAVIOR","27.94","n","n","n",NA
"5800","N/A NEURODEGENERATION","27.18","n","n","yes",NA
"6310","ABNORMAL ROLL CHANGE WITHIN CASTE","26.72","n","n","n",NA
"6126","ACTIVATION LXR ALPHA","26.26","n","n","n",NA
"5808","TISSUE RESIDENT CELL ACTIVATION","26.04","n","n","n",NA
"5856","PEPTIDE OXIDATION","25.64","n","n","n",NA
"6345","TUMORIGENESIS HEPATOCELLULAR CARCINOMA","25.14","yes","n","yes","2.12e+00"
"6349","INCREASED INDUCED MUTATIONS IN CRITICAL GENES","25.14","yes","n","n","2.12e+00"
"8065","LEUKOCYTE RECRUITMENT/ACTIVATION","25.01","n","n","n",NA
"5798","SYNAPTOGENESIS DECREASED ","24.86","n","n","n",NA
"5972","ACTIVATION LXR","24.59","n","yes","n",NA
"6445","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3","24.14","n","yes","n",NA
"6033","INCREASE CELL PROLIFERATION EPITHELIAL CELLS","23.9","n","n","n",NA
"5998","N/A MITOCHONDRIAL DYSFUNCTION 1","23.87","n","n","n",NA
"6521","REDUCED FOOD STORAGE","21.87","n","n","n",NA
"6475","ACTIVATION NRF2","16.85","n","yes","n",NA
"6476","ACTIVATION NR1H4","16.85","n","yes","n",NA
"6478","ACTIVATION FXR","16.85","n","n","n",NA
"6480","ACTIVATION SHP","16.85","n","n","n",NA
"5766","INCREASE APOPTOSIS","14.75","n","n","n",NA
"6003","IMPAIRED HIVE THERMOREGULATION","14.58","n","n","n",NA
"7463","INCREASE MUTATIONS","14.22","yes","n","n","1.11e+00"
"6007","IMPAIRED PROTEOSTASIS","12.67","yes","n","n","1.02e+00"
"6005","WEAKENED COLONY","12.15","n","n","n",NA
"6144","DEMETHYLATION PPARG PROMOTER","11.84","n","n","n",NA
"5756","DECREASE OOGENESIS","11.3","n","n","n",NA
"6009","DEGENERATION OF DOPAMINERGIC NEURONS OF THE NIGROSTRIATAL PATHWAY","9.81","n","n","n",NA
"5806","RELEASE CYTOKINE","9.72","yes","n","n","1.14e+00"
"5982","ACTIVATION SREBF1","9.5","n","n","n",NA
"5864","RECRUITMENT OF INFLAMMATORY CELLS","9.09","n","n","n",NA
"6162","DECREASE FECUNDITY","8.62","n","n","yes",NA
"6017","INCREASED REACTIVE OXYGEN SPECIES IN THE MITOCHONDRIA","8.58","n","n","n",NA
"6148","ACTIVATION SREBP-1","8.55","n","n","n",NA
"5792","INCREASED ACTIVATION AND RECRUITMENT OF HEPATIC MACROPHAGES KUPFFER CELLS","8.47","yes","n","n","1.01e+00"
"6497","DECREASE OVULATION","7.85","n","n","n",NA
"8176","MITOCHONDRIAL INJURY","7.79","n","n","n",NA
"6140","INCREASE GENES INVOLVED IN FATTY ACID OXIDATION","7.77","n","n","n",NA
"6528","IMPAIRED LARVAL DEVELOPMENT","7.29","n","n","yes",NA
"6038","INCREASE LUNG CANCER","7.06","n","n","yes",NA
"5843","DECLINE POPULATION","6.9","n","n","yes",NA
"6376","OVERACTIVATION NMDARS","6.88","yes","n","n","1.01e+00"
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","6.88","n","n","n",NA
"5782","BDNF REDUCED","6.82","n","n","n",NA
"5692","ACTIVATION AHR","6.81","yes","yes","n","1.71e+00"
"6341","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF","6.3","yes","n","n","2.36e+00"
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","6.28","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","6.28","n","n","n",NA
"6229","TH SYNTHESIS DECREASED","5.96","n","n","n",NA
"5818","REDUCTION IONOTROPIC GABA RECEPTOR CHLORIDE CHANNEL CONDUCTANCE","5.86","n","n","n",NA
"5819","REDUCTION NEURONAL SYNAPTIC INHIBITION","5.86","yes","n","n","1.01e+00"
"6380","OCCURRENCE EPILEPTIC SEIZURE","5.86","n","n","n",NA
"6597","OCCURRENCE A PAROXYSMAL DEPOLARIZING SHIFT","5.86","n","n","n",NA
"6674","BINDING AT PICROTOXIN SITE IGABAR CHLORIDE CHANNEL","5.86","n","yes","n",NA
"6676","GENERATION AMPLIFIED EXCITATORY POSTSYNAPTIC POTENTIAL EPSP","5.86","n","n","n",NA
"5821","ACTIVATION CHREBP","5.84","n","n","n",NA
"5973","UP REGULATION ACETYL-COA CARBOXYLASE-1 ACC-1","5.84","n","n","n",NA
"5984","UP REGULATION FAS","5.84","n","n","n",NA
"7794","INCREASE FOLLICULAR ATRESIA","5.65","n","n","n",NA
"6142","ACTIVATION NADPH OXIDASE","4.32","n","yes","n",NA
"6234","T4 IN SERUM DECREASED","4.09","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","4.09","n","n","n",NA
"5685","DECREASE POPULATION TRAJECTORY","3.93","n","n","yes",NA
"7419","INCREASE PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS","3.89","n","n","n",NA
"7001","DECREASE IN MITOCHONDRIAL OXIDATIVE PHOSPHORYLATION","3.52","n","n","n",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","3.45","n","n","yes",NA
"5690","UP REGULATION CYP1A1","3.16","yes","n","n","1.71e+00"
"6164","INCREASE MORTALITY","3.02","n","n","n",NA
"6594","INCREASED GLUTAMATE","2.93","n","n","n",NA
"6415","THYROIDAL IODIDE DECREASED","2.9","n","n","n",NA
"6989","LUNG CANCER","2.89","n","n","yes",NA
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","2.73","n","n","yes",NA
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","2.59","n","n","n",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","2.44","n","yes","n",NA
"6176","ACTIVATION PXR/SXR","2.19","yes","yes","n","2.44e+00"
"5697","UP REGULATION SCD-1","2.08","n","n","n",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","1.8","n","yes","n",NA
"6237","GABAERGIC INTERNEURONS DECREASED","1.75","n","n","n",NA
"6308","DECREASE FERTILITY","1.72","n","n","yes",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","1.7","n","n","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","1.58","n","n","n",NA
"5826","ACCUMULATION COLLAGEN","1.52","yes","n","n","1.01e+00"
"5713","UP REGULATION LDLR LOW DENSITY LIPOPROTEIN RECEPTOR","1.46","n","n","n",NA
"6462","INCREASED LDL UPTAKE","1.46","yes","n","n","2.14e+00"
"5711","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY","1.46","n","n","n",NA
"6177","INHIBITION FOXA2","1.46","n","n","n",NA
"6469","DOWN REGULATION HMGCS2","1.46","n","n","n",NA
"6472","DECREASED KETOGENESIS","1.46","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","1.45","n","yes","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","1.45","n","yes","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","1.32","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","1.32","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","1.32","yes","n","n","1.15e+00"
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","1.32","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","1.32","n","yes","n",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","1.32","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","1.32","n","yes","n",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","1.25","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","1.25","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","1.25","n","n","n",NA
"5827","N/A LIVER FIBROSIS","1.22","yes","n","yes","1.01e+00"
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","1.21","n","n","n",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","1.09","yes","yes","n","1.51e+00"
"5948","EMT","1.04","n","n","n",NA
"6992","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS","1.03","n","yes","n",NA
"7393","INHIBITION PENDRIN","0.99","n","yes","n",NA
"7395","INHIBITION DUAL OXIDASE","0.99","n","yes","n",NA
"5919","DECREASED PPAR-ALPHA ACTIVATION","0.85","n","yes","n",NA
"7458","N/A BREAST CANCER","0.85","yes","n","yes","1.10e+00"
"6071","ACTIVATION JNK","0.84","n","n","n",NA
"7596","ACTIVATION TGF-BETA PATHWAY","0.83","n","n","n",NA
"8592","TGFBETA EXPRESSION","0.83","n","n","n",NA
"7442","INCREASED DUCTAL HYPERPLASIA ","0.79","n","n","n",NA
"5906","INCREASED LIPOGENESIS","0.75","n","n","n",NA
"7668","INCREASE CYTOSOLIC FATTY ACID","0.75","n","n","n",NA
"6332","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN","0.72","yes","n","n","2.87e-01"
"8193","INCREASE CELL PROLIFERATION","0.72","n","n","n",NA
"5860","INCREASE INFLAMMATION","0.71","yes","n","n","1.14e+00"
"7446","ALTERED GENE EXPRESSION","0.69","yes","n","n","1.18e+00"
"7444","DECREASED APOPTOSIS EPITHELIAL CELLS","0.67","n","n","n",NA
"7537","ALTERED PROTEIN PRODUCTION","0.67","yes","n","n","1.18e+00"
"7605","COLLAGEN DEPOSITION","0.6","n","n","n",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","0.56","yes","n","n","3.00e+00"
"6171","ALKYLATION PROTEIN","0.52","n","yes","n",NA
"5794","ACTIVATION STELLATE CELLS","0.5","n","n","n",NA
"7787","INCREASE ROS","0.48","n","n","n",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","0.47","yes","n","n","1.51e+00"
"6062","ACTIVATION CASPASE 8 PATHWAY","0.47","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","0.44","n","yes","n",NA
"6321","DECREASED POPULATION 1","0.43","n","n","yes",NA
"7792","REDUCE SPERM COUNT","0.43","n","n","yes",NA
"5831","PULMONARY FIBROSIS","0.43","n","n","yes",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","0.43","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.42","n","n","n",NA
"7641","AP-1 ACTIVATION","0.41","n","n","n",NA
"7643","PIN-1 ACTIVATION","0.41","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.41","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.41","n","n","n",NA
"5946","EXPRESSION OF COLLAGEN","0.4","yes","n","n","1.06e+00"
"7861","LIVER CANCER","0.38","n","n","yes",NA
"5904","ACTIVATION FAS","0.37","n","n","n",NA
"5978","ACTIVATION SCD-1","0.37","n","n","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0.36","yes","n","n","1.51e+00"
"7009","PARKINSONIAN MOTOR DEFICITS","0.32","n","n","yes",NA
"5944","CHOLESTASIS PATHOLOGY","0.3","yes","n","yes","1.68e+00"
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","0.29","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","0.29","n","n","n",NA
"6314","DECREASED LOCOMOTION","0.28","yes","n","n","2.87e-01"
"6572","INCREASED PREDATION","0.28","n","n","yes",NA
"7853","HEPATOCYTOTOXICITY","0.26","n","n","n",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.22","n","n","n",NA
"8252","BRONCHIOLITIS OBLITERANS","0.22","n","n","yes",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.21","n","yes","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.21","n","n","n",NA
