"","Num","POD","SD","%","Genes","KE"
"CTOME ACTIVATION OF BAD AND TRANSLOCATION TO MITOCHONDRIA","2","0.00853851782327383","0.332591058764299","18.18","ywhaba, ywhaz","DIRECT MITOCHONDRIAL INHIBITION; MITOCHONDRIAL IMPAIRMENT"
"GO:0006839","4","0.0202660618292992","0.242810869030409","8.7","atp5c1, slc25a5, ywhaba, ywhaz","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA"
"CTOME FOXO MEDIATED TRANSCRIPTION","4","0.0732464978318759","0.527198950989948","14.29","foxo1b, sirt3, ywhaba, ywhaz","ACTIVATION FOXO"
"ABNORMAL BLOOD POTASSIUM CONCENTRATION","2","0.122066532223898","0.55597362941452","16.67","cyp11a1, gatm","INCREASED BLOOD POTASSIUM CONCENTRATION"
"GO:0019882","3","0.135349542739571","0.631961471636447","5.08","ctsla, psmd12, psmd5","GENERATION OF NOVEL EPITOPES  ANTIGEN PRESENTATION"
"GO:0007059","3","0.140390703568227","0.66629250956396","6.82","bub3, slc25a5, ttk","INCREASED CHROMOSOME MISSEGGREGATION"
"G OOCYTE MEIOSIS","3","0.232969607634791","0.843722216853166","7.5","ppp1cb, ywhaba, ywhaz","REDUCED MEIOTIC PROPHASE I/METAPHASE I TRANSITION OOCYTE"
"ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL","6","0.669082538457967","0.344067497312454","33.33","rpl18, rpl26, rpl27, rps15a, rps24, rps26l","INCREASED CYCLIC ADENOSINE MONOPHOSPHATE"
"PURE RED CELL APLASIA","6","0.669082538457967","0.344067497312454","30","rpl18, rpl26, rpl27, rps15a, rps24, rps26l","N/A METHEMOGLOBINEMIA DECREASED HEMOGLOBIN HEMATOCRIT RED BLOOD CELL NUMBER"
"GO:0003824","3","0.695736278297349","0.787094764489441","4.62","ckbb, got2a, mdh2","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"CYTOPLASMIC RIBOSOMAL PROTEINS","11","0.763091294960711","0.175034248357758","7.64","rpl10a, rpl18, rpl26, rpl27, RPL37A, rpl6, rpl7a, rps15a, rps24, rps26l, rps27a","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE"
"GO:0022414","3","0.843744616855379","0.642226987560005","8.33","ahr2, fsta, ttk","INCREASED REPRODUCTIVE SUCCESS"
"GO:0006412","12","1.12719983526185","0.15728320241125","11.11","eif2b1, qars, rpl10a, rpl18, rpl27, RPL37A, rpl6, rps15a, rps17, rps24, rps26l, rps27a","ALTERED PROTEIN PRODUCTION"
"ABNORMAL NASAL MORPHOLOGY","9","1.22408996912553","0.21915298362112","5.81","bub3, ppp1cb, psmd12, rpl18, rpl26, rpl27, rps15a, rps24, rps26l","INCREASE SITE OF CONTACT NASAL TUMORS"
"GO:0030163","10","1.42723275295448","0.190170422092085","6.54","arrb2b, bub3, ctsla, foxo1b, nfe2l2a, psmd12, psmd5, rela, rock1, rps27a","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"GO:0043542","3","1.99619013072968","0.724689757403561","8.57","hmox1a, id1, nfe2l2a","INCREASED MIGRATION ENDOTHELIAL CELLS"
"CTOME CELLULAR RESPONSE TO HYPOXIA","3","2.11093557870309","0.696262809498728","6.98","psmd12, psmd5, rps27a","N/A HYPOXIA"
"GO:0019932","3","2.64482846334134","0.906708132081756","4.92","adrb3a, ndufs4, pdx1","INCREASED SECOND MESSENGER PRODUCTION"
"GO:0001775","11","3.09166658892818","0.155284061782663","5.61","arrb2b, hmox1a, krt8, mmp14b, onecut1, psmd12, ptgesl, rock1, sod1, unga, ywhaz","ACTIVATION DENDRITIC CELLS"
"GO:0072358","10","3.29288620843952","0.189724242116726","9.01","f3b, foxo1b, gbx2, hmox1a, hoxb13a, id1, mmp14b, nfe2l2a, rock1, tgfb2","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
