"","Num","POD","SD","%","Genes","KE"
"GO:1903009","3","0.0768442413887443","0.627350535042483","8.82","psmb7, psmd1, psmd3","DECREASE GTPCH-1"
"GO:0019882","5","0.238113382973126","0.298464809865197","8.47","lgmn, psmb7, psmd1, psmd3, sec23a","GENERATION OF NOVEL EPITOPES  ANTIGEN PRESENTATION"
"REGULATION OF WNT SIGNALING PATHWAY","7","0.239723876499927","0.226252466327315","8.86","abl1, axin2, mdka, nfkb1, psmb7, psmd1, psmd3","INHIBITION WNT PATHWAY"
"GO:0042446","3","0.292303107413987","0.557967507675798","10.71","arnt, nfkb1, tspo","INCREASE LUTEINIZING HORMONE LH; REPRESSED EXPRESSION OF STEROIDOGENIC ENZYMES"
"GO:0030520","3","0.539014187542267","0.232166716543254","37.5","ar, foxa1, taf7","ACTIVATION ESTROGEN RECEPTOR ALPHA"
"CTOME CELLULAR RESPONSE TO HYPOXIA","6","0.819629028693289","0.290102297552791","13.95","arnt, psmb7, psmd1, psmd3, rps27a, uba52","N/A HYPOXIA"
"GO:0030154","7","1.00231386166136","0.126736243096466","10.77","abl1, foxa1, foxc1a, nr2f6a, pparab, rxrba, sox1b","DIFFERENTIATION OF MYOFIBROBLAST"
"GO:0007249","6","1.03608211561559","0.271223404250801","13.95","abl1, nfkb1, ppm1bb, rps27a, uba52, ube2na","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB"
"GO:0001775","14","1.04101071523414","0.0952589145885999","7.14","abl1, anxa1a, fth1a, iqgap1, mapk1, mdka, mvp, nfkb1, psmb7, psmd1, psmd3, smo, vcam1, xbp1","ACTIVATION DENDRITIC CELLS"
"ABNORMALITY OF THE ABDOMINAL ORGANS","8","1.06292872992202","0.137404452755801","4.73","abl1, alg9, dpm1, hsd3b7, ndufs2, nfkb1, prkcsh, rnaseh2a","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"ABNORMALITY OF THE BLADDER","3","1.12448365638365","0.545902399083453","5.77","pax6b, smo, znf711","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"ABNORMALITY OF THE LIVER","7","1.12768506493414","0.169244943670274","0.93","alg9, dpm1, hsd3b7, ndufs2, nfkb1, prkcsh, rnaseh2a","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0060291","4","1.17234659734291","0.151502369607967","28.57","abl1, ephb2b, lgmn, mapk1","DECREASED LONG-TERM POTENTIATION LTP"
"HYPERACTIVITY","5","1.22318476348223","0.249877914163148","10","gamt, mapk1, odc1, snrpb, znf711","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"RESPONSE TO ESTRADIOL","4","1.303362678401","0.301505344024353","13.33","anxa1a, arpc1b, foxa1, ncoa1","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","11","1.39066154470297","0.0917809265885921","7.48","abl1, alg9, foxc1a, mapk1, nfkb1, nos1, otx2, pax6b, smo, snrpb, tbx5a","INCREASED RESPIRATORY DISTRESS/ARREST"
"GO:0046903","19","1.43232912388725","0.0663098386815957","8.23","abl1, adcyap1b, anxa1a, arntl1a, fth1a, iqgap1, mapk1, mapk11, mdka, mvp, ncoa1, nfkb1, psmb7, psmd1, psmd3, slc25a5, slc29a1a, slc32a1, xbp1","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"SANDAL GAP","2","1.44662037952583","0.475563149976263","40","igf1ra, mapk1","N/A GAP"
"ABNORMAL LUNG MORPHOLOGY","10","1.4483115541199","0.106241301748406","7.81","abl1, alg9, foxc1a, mapk1, nfkb1, nos1, pax6b, smo, snrpb, tbx5a","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"GO:0048856","3","1.6185017694593","0.471032863871456","25","igf1ra, nr2f6a, rxrba","ALTERED NEUROANATOMY"
"ENDOMETRIAL CANCER","3","1.63772191662591","0.209853481160521","4.41","axin2, map2k1, mapk1","INCREASE ENDOMETRIAL ADENOCARCINOMAS"
"GO:0009653","3","1.75739802255897","0.242562181047957","60","foxa1, foxc1a, pitx3","INCREASED DEVELOPMENTAL DEFECTS"
"GO:0007568","9","1.77816858165513","0.0834272692124713","10.47","abl1, arntl1a, fzr1a, map2k1, mapk1, pitx3, slc32a1, tspo, vcam1","ACCELERATED AGING"
"DECREASED BODY WEIGHT","20","1.93095274485135","0.0770533834152238","8.85","abl1, aco2, alg9, arpc1b, dpm1, hsd3b7, igf1ra, map2k1, mcm5, ndufa12, ndufs2, nfkb1, nos1, rpl35, rpl35a, RPS17, rps24, snrpb, stt3a, znf711","DECREASED BODY WEIGHT"
"ABNORMAL RENAL TUBULE MORPHOLOGY","3","1.95314662999791","0.262902790235338","33.33","foxc1a, ndufs2, nup133","OCCURRENCE CYSTIC DILATATION RENAL TUBULE; OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE"
"GO:0046983","13","1.97841519860007","0.0892256642289939","6.6","anxa1a, ar, arnt, arntl1a, ncoa1, nfkb1, odc1, sae1, slka, smc4, taf7, xbp1, ywhah","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"HEART DEVELOPMENT","12","2.00472131715078","0.0727885640754586","9.52","axin2, dhrs3a, foxc1a, map2k1, mapk1, mapk11, nos1, pparab, smad1, smo, tbx5a, vcam1","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"GO:0003707","4","2.02338884786173","0.29928511737384","12.5","ar, nr2f6a, pparab, rxrba","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE"
"GO:0001935","3","2.02908083195004","0.195809681859333","8.33","arnt, mdka, xbp1","INCREASED PROLIFERATION ENDOTHELIAL CELLS"
"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY","3","2.02921147571432","0.239704347972711","2.78","igf1ra, map2k1, mapk1","DECREASED TRIIODOTHYRONINE T3 IN SERUM; INCREASE THYROID-STIMULATING HORMONE TSH; DECREASED THYROXINE T4 IN SERUM; INCREASED THYROID-STIMULATING HORMONE TSH"
"CTOME RHO GTPASES ACTIVATE NADPH OXIDASES","2","2.04831701064011","0.582366391515994","33.33","mapk1, mapk11","ACTIVATION NADPH OXIDASE"
"GO:0009790","21","2.1046974044301","0.058304140738761","12.43","abl1, ar, arnt, axin2, ephb2b, foxa1, foxc1a, hoxb6a, hoxb8a, map2k1, mapk1, ncoa1, nup133, otx2, pax6b, rnf2, smad1, smo, tbx5a, tra2b, xab2","DEFECT OF EMBRYOGENESIS"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","6","2.16129673658399","0.0961272650440688","5.83","ar, map2k1, otx2, prpf4, smo, snrpb","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"GO:0030163","14","2.20340332311225","0.091408549383062","9.15","arntl1a, fzr1a, hspa5, lgmn, odc1, psmb7, psmd1, psmd3, rps27a, sf3b3, uba52, ube4b, usp14, xbp1","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"GO:0032623","2","2.47070175644408","0.386152398119298","40","abl1, anxa1a","SUPPRESSION IL-2 AND IL-4 PRODUCTION"
"BLADDER CANCER","4","2.63521906604757","0.15754168700445","9.52","map2k1, mapk1, rassf1, rps6ka5","INCREASE CANCER"
"STEROID HORMONE MEDIATED SIGNALING PATHWAY","6","2.7135192002979","0.147935235837261","5.88","ar, foxa1, pparab, rxrba, taf7, ywhah","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR; DECREASED HSD17B10 EXPRESSION; REDUCED MATURATION INDUCING STEROID PLASMA"
"ABNORMAL PROLACTIN LEVEL","2","2.7161741500836","0.330319038972207","25","otx2, smo","DECREASED PROLACTIN"
"DECREASED FERTILITY","4","2.71780300170156","0.0881310260066141","5.26","ar, map2k1, otx2, snrpb","IMPAIRED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; REDUCTION CUMULATIVE FECUNDITY AND SPAWNING; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED TESTOSTERONE"
"GO:0050673","9","2.82083181569979","0.060403691407629","10.98","ar, arnt, map2k1, mapk1, mdka, pax6b, smo, xbp1, ywhaqb","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"GO:0006954","8","2.82828835765678","0.144133846999381","6.84","adcyap1b, anxa1a, mdka, nfkb1, pparab, rps6ka5, smo, vcam1","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
