"","Num","POD","SD","%","Genes","KE"
"HEPATOCELLULAR CARCINOMA","2","0.00013176633102352","0.325371627837776","15.38","ahcy, ctnnb1","FORMATION HEPATOCELLULAR AND BILE DUCT TUMORS; INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR; TUMORIGENESIS HEPATOCELLULAR CARCINOMA"
"LOCOMOTORY BEHAVIOR","3","0.000240224365580238","0.375537338742866","4.84","gbx1, pitx3, ptena","REDUCED SWIMMING SPEED; REDUCED SWIMMING PERFORMANCE"
"GLYCOLYSIS AND GLUCONEOGENESIS","5","0.000598621394647263","0.49253655385568","21.74","aldob, dldh, mdh2, pgam2, pkma","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY"
"NEOPLASM OF THE SKIN","4","0.000604619625560033","0.571769768966476","12.12","ctnnb1, fgfr1a, krt94, ptena","SENSITISATION SKIN"
"ENDOMETRIAL CANCER","4","0.000834572164624345","0.541786521062191","5.88","ctnnb1, fgfr1a, ptena, tcf7l1a","INCREASE ENDOMETRIAL ADENOCARCINOMAS"
"PARALYSIS","3","0.000845111192947434","0.909737671195499","13.04","fgfr1a, hnrnpa1b, mdh2","INDUCTION SOMATIC MUSCLE PARALYSIS; INDUCTION PHARYNGEAL MUSCLE PARALYSIS"
"GO:0005515","6","0.000848200307856673","0.212702185772565","12.77","bmp1a, ctnnb1, ran, tcf7l1a, thraa, vegfaa","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"SMOOTH MUSCLE CELL PROLIFERATION","3","0.00107193950184474","0.654809401911385","11.54","ctnnb1, ddx39b, ptena","HYPERTROPHY/HYPERPLASIA SMOOTH MUSCLE"
"GO:0006635","3","0.00118512271851629","0.789132002001212","15","acat1, cpt2, eci2","DECREASED PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS; DECREASED MITOCHONDRIAL FATTY ACID BETA OXIDATION; DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION; INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION"
"GO:0019098","2","0.00199770375550838","1.39342148659129","22.22","ptena, thraa","ALTERED REPRODUCTIVE BEHAVIOUR; REDUCED BROOD CARE"
"MATING BEHAVIOR","2","0.00199770375550838","1.39342148659129","22.22","ptena, thraa","REDUCED ABILITY TO ATTRACT SPAWNING MATES"
"REPRODUCTIVE BEHAVIOR","2","0.00199770375550838","1.39342148659129","20","ptena, thraa","REDUCED SPAWNING BEHAVIOR"
"GO:0006281","10","0.00203846178880752","0.225515065880738","11.76","fzr1a, h2afx, mcm4, parp3, pold3, polr2l, rad54l, rfc3, ubr5, usp1","N/A INSUFFICIENT OR INCORRECT DNA REPAIR; INCREASED INSUFFICIENT REPAIR OR MIS-REPAIR OF PRO-MUTAGENIC DNA ADDUCTS; OVERWHELMED MITOCHONDRIAL DNA REPAIR MECHANISMS; INCREASED DNA DAMAGE-REPAIR"
"GO:0003824","11","0.00222553713976587","0.212509629101082","16.92","acat1, aldob, eci2, impdh1b, mdh2, naga, nansa, pdhb, pgam2, pkma, ppm1bb","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"GO:0099536","3","0.00289939682887354","0.894867036347945","2.7","ctnnb1, ptena, stat3","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"GO:0003714","3","0.00329755782037817","1.00039490373666","15","e2f8, prmt5, srsf2a","STABILIZATION PPAR ALPHA CO-REPRESSOR"
"PEPTIDYL LYSINE MODIFICATION","6","0.00407536672695998","0.438034220623645","8.45","ctnnb1, hat1, nup188, rps6ka5, sae1, tprb","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"GO:0050673","5","0.0042202777269035","0.493397913275278","6.1","ctnnb1, fgfr1a, ptena, srsf6b, stat3","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"PYRUVATE METABOLIC PROCESS","9","0.00442031606535631","0.286199496593753","16.07","aldob, dldh, nup188, pdhb, pdhx, pgam2, pkma, sec13, tprb","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"GO:0030163","12","0.00462332398617506","0.168592579056774","7.84","ctnnb1, cyp51, fzr1a, gfap, hsp90b1, nsfl1c, psmb1, psmc6, psmd5, ptena, ube2d1b, usp1","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"GO:0016055","3","0.00490960184853114","0.907337391006334","13.04","ctnnb1, fzd2, tcf7l1a","ALTERATION WNT PATHWAY"
"NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA","3","0.00490960184853114","0.907337391006334","6.25","ctnnb1, fzd2, tcf7l1a","INCREASE HERITABLE MUTATIONS IN OFFSPRING"
"BREAST CANCER PATHWAY","5","0.00496297828994629","0.510682971482486","4.39","ctnnb1, fgfr1a, fzd2, ptena, tcf7l1a","N/A BREAST CANCER"
"GO:0003707","4","0.00498334176053691","0.721486460634536","12.5","hnf4a, rarga, rxrba, thraa","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE"
"NUCLEAR RECEPTORS","4","0.00498334176053691","0.721486460634536","7.69","hnf4a, rarga, rxrba, thraa","ACTIVATION HEPATIC NUCLEAR RECEPTORS"
"GO:0046983","16","0.00551478486463701","0.146719581022832","8.12","acat1, ahr1b, e2f8, fgfr1a, flot2a, h2afx, hnf4a, inhbb, naga, pola2, prmt5, ran, rrm2, sae1, stat3, tprb","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"GO:0019882","5","0.00584539306054059","0.449092202613009","8.47","canx, psmb1, psmc6, psmd5, sec13","GENERATION OF NOVEL EPITOPES  ANTIGEN PRESENTATION"
"ABNORMALITY OF THE BLADDER","5","0.00646372168736753","0.557104278196005","9.62","hnrnpa1b, hs6st2, puf60a, rarga, znf711","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"GO:0042060","7","0.00656332047192747","0.38364005239335","7.95","gata6, hnf4a, pkma, ptena, ptpn6, srsf6b, ywhaz","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"LIPID ACCUMULATION IN HEPATOCYTES","5","0.00670130266471288","0.486889535720428","15.62","aldob, cpt2, farsa, hnf4a, hnrnpa1b","INCREASE PRENEOPLASTIC FOCI HEPATOCYTES"
"GO:0019904","11","0.00682140027794627","0.214503396079758","8.94","ctnnb1, fgfr1a, fzd2, hnrnpa1b, ptena, ptpn6, srp72, thraa, u2af2b, ywhaba, ywhaz","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"INCREASED SUSCEPTIBILITY TO FRACTURES","7","0.00819870952172621","0.355390791205765","20","ctnnb1, fgfr1a, gatm, hnrnpa1b, ptena, srsf2a, stat3","INCREASED DISEASE SUSCEPTIBILITY"
"GO:0046562","5","0.00842877924828775","0.574325040575044","18.52","aldob, dldh, pdhb, pgam2, pkma","DECREASED GLUCOSE OXIDASE ENZYME ACTIVITY"
"SOMATIC MUTATION","4","0.00887127583044846","0.589957577149695","4.76","ctnnb1, fgfr1a, ptena, rad54l","INCREASED INDUCED MUTATIONS IN CRITICAL GENES; INCREASE MUTATIONS; INCREASE MUTATIONS IN CRITICAL GENES"
"GO:0007059","5","0.00909291780059184","0.47118761059299","11.36","ctnnb1, nek2, ran, slc25a5, tprb","INCREASED CHROMOSOME MISSEGGREGATION"
"CTOME CELLULAR RESPONSE TO HYPOXIA","5","0.00977418408305893","0.417083365195529","11.63","psmb1, psmc6, psmd5, ube2d1b, vegfaa","N/A HYPOXIA"
"GO:0009611","8","0.012813654917875","0.327321007031772","7.14","gata6, hnf4a, inhbb, pkma, ptena, ptpn6, srsf6b, ywhaz","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"DECREASED BODY WEIGHT","21","0.014051684065547","0.119701465038233","9.29","acat1, ahcy, aldob, alg8, bmp1a, coq7, dldh, fgfr1a, gata6, gatm, krt94, mdh2, nup188, pdhb, pdhx, ptena, puf60a, rarga, srsf2a, stat3, znf711","DECREASED BODY WEIGHT"
"UPPER MOTOR NEURON DYSFUNCTION","16","0.0142768675573702","0.142330101100243","3.38","acat1, ctnnb1, dldh, eif2b1, fgfr1a, fmn2a, gfap, hnrnpa1b, impdh1b, mdh2, naga, pdhx, pitx3, ptena, rnaseh2b, znf711","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"HEART DEVELOPMENT","8","0.0147315875919792","0.292938615616231","6.35","ctnnb1, ddx39b, fzd2, gata6, mapk11, ptena, rarga, vegfaa","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"GO:0005488","90","0.0152590685087319","0.0243430090716153","8.36","acat1, ahr1b, arpc3, arpc4, bambia, bmp1a, canx, coq7, cpsf1, csnk2a2a, cstf3, ctnnb1, cyp26a1, cyp51, ddx39b, dldh, e2f8, eci2, eif2b1, farsa, fgfr1a, fmn2a, foxk2, fzd2, fzr1a, gata6, gbx1, h2afx, hat1, hnf4a, hnrnpa1b, hsp90b1, idh3a, igfbp2a, impdh1b, inhbb, lsm1, lsm8, mapk11, mcm4, mmp17a, nek2, nsfl1c, pa2g4b, pak4, pde5ab, pitx3, pkma, pola2, polr2l, pou2f1b, ppm1bb, ppp1cab, psmc6, ptpn4a, puf60a, rad54l, ran, rarga, rfc3, rhoaa, rnps1, rpl13a, rpl8, rps6ka5, rrm2, rxrab, rxrba, sae1, sf3a3, snrpf, snrpg, snupn, sox1b, srp72, srsf2a, srsf2b, srsf6b, stat3, tcf7l1a, thraa, tuba8l2, u2af2b, ube2d1b, ube2e2, ubr5, ubr7, vegfaa, vipr2, znf711","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"GO:0030154","8","0.0159346829519803","0.318126035498775","12.31","hnf4a, hs6st2, rarga, rxrab, rxrba, sox1b, thraa, vegfaa","DIFFERENTIATION OF MYOFIBROBLAST"
"GO:0007051","4","0.0166969825233217","0.625072872154947","14.81","nek2, parp3, ran, tprb","DISORGANIZATION SPINDLE"
"ABNORMALITY OF THE OVARY","4","0.0175990001832423","0.679944720344173","7.02","ctnnb1, eif2b1, fgfr1a, ptena","REDUCED PROSTAGLANDINS OVARY"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","21","0.017991249605627","0.121089488268276","5.2","acat1, ahcy, aldob, alg8, cpt2, ctnnb1, cycsb, dldh, farsa, gata6, hnf4a, krt94, mcm4, mdh2, ptena, puf60a, rnaseh2b, srp72, srsf2a, stat3, thraa","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"ABNORMALITY OF THE ABDOMINAL ORGANS","20","0.0194196971261663","0.125515728432725","11.83","acat1, ahcy, aldob, alg8, cpt2, ctnnb1, dldh, farsa, gata6, hnf4a, hnrnpa1b, mcm4, mif, naga, ptena, puf60a, rarga, rnaseh2b, srsf2a, stat3","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"REGULATION OF CELL DEATH","21","0.0199875043691479","0.0959271560612748","7.84","ctnnb1, ctnnbl1, fgfr1a, fmn2a, gata6, hsp90b1, inhbb, mif, pa2g4b, pak4, pitx3, ppp1cab, ptena, ptpn6, rarga, rnps1, slc25a5, srsf6b, thraa, vegfaa, ywhaz","N/A CELL INJURY/DEATH"
"ABNORMAL LIVER MORPHOLOGY","16","0.0200805272126693","0.152344861160889","13.45","acat1, aldob, alg8, cpt2, ctnnb1, dldh, farsa, hnf4a, hnrnpa1b, mcm4, mif, naga, ptena, rnaseh2b, srsf2a, stat3","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"ABNORMALITY OF THE LIVER","18","0.0201928811617895","0.136965029593105","2.4","acat1, ahcy, aldob, alg8, cpt2, ctnnb1, dldh, farsa, gata6, hnf4a, hnrnpa1b, mcm4, mif, naga, ptena, rnaseh2b, srsf2a, stat3","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0010463","2","0.0212712728403194","1.23591238440634","16.67","ctnnb1, fgfr1a","INCREASED PROLIFERATION OF MESENCHYMAL CELLS"
"RESPONSE TO ESTRADIOL","4","0.0221888995973022","0.703976675588711","13.33","ctnnb1, igfbp2a, ptena, stat3","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","13","0.0222151096545846","0.202325303509537","8.84","coq7, farsa, fgfr1a, gata6, gatm, hnrnpa1b, mcm4, mif, ptena, puf60a, rarga, srsf2a, stat3","INCREASED RESPIRATORY DISTRESS/ARREST"
"GO:0072358","9","0.0228376805216504","0.275572478265267","8.11","ahr1b, ctnnb1, e2f8, fgfr1a, gata6, pak4, pkma, ptena, stat3","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"GO:0046903","14","0.024933153622262","0.16459799877621","6.06","canx, cyp51, fgfr1a, hnf4a, impdh1b, inhbb, mapk11, mif, pa2g4b, pkma, psmb1, ptpn6, slc25a5, tuba8l2","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"GO:0044703","10","0.0252606276218138","0.240639644179391","8.62","ctnnb1, dldh, h2afx, igfbp2a, inhbb, pde5ab, pgam2, ptena, stat3, thraa","N/A REPRODUCTIVE FAILURE"
